987.95	85.323	35.046
988.0	81.952	33.039
988.05	78.021	32.71
988.1	73.778	28.779
988.15	71.87	28.237
988.2	70.719	26.855
988.25	70.159	26.904
988.3	69.534	25.029
988.35	68.745	26.756
988.4	66.475	24.98
988.45	64.781	22.612
988.5	70.867	23.138
988.55	111.36	30.654
988.6	113.27	46.312
988.65	95.685	43.746
988.7	88.859	43.795
988.75	89.632	44.733
988.8	84.517	35.605
988.85	85.356	30.572
988.9	87.577	31.115
988.95	84.156	33.565
989.0	79.205	32.036
989.05	75.176	28.286
989.1	72.742	28.812
989.15	72.199	28.681
989.2	70.373	25.457
989.25	69.534	24.569
989.3	68.778	26.444
989.35	67.232	25.408
989.4	65.176	23.039
989.45	63.12	23.105
989.5	66.969	22.645
989.55	106.74	25.375
989.6	112.2	48.236
989.65	94.254	42.545
989.7	85.866	40.884
989.75	86.623	39.881
989.8	80.866	36.559
989.85	83.267	30.638
989.9	86.475	34.059
989.95	82.971	32.579
990.0	77.116	30.556
990.05	74.172	31.641
990.1	71.212	29.24
990.15	70.85	26.839
990.2	70.472	26.822
990.25	69.847	25.506
990.3	68.745	25.918
990.35	67.199	24.47
990.4	64.107	23.155
990.45	64.469	24.043
990.5	95.668	24.569
990.55	115.21	43.302
990.6	100.41	43.351
990.65	87.741	41.97
990.7	86.639	38.582
990.75	82.725	38.911
990.8	82.264	33.105
990.85	85.866	34.125
990.9	84.665	34.092
990.95	80.192	30.638
991.0	75.653	32.036
991.05	72.446	30.687
991.1	71.015	26.888
991.15	70.127	26.395
991.2	69.189	24.947
991.25	68.498	25.885
991.3	66.952	25.918
991.35	65.012	23.549
991.4	62.939	22.201
991.45	66.262	22.678
991.5	105.45	28.335
991.55	111.9	51.065
991.6	94.353	44.404
991.65	84.994	41.542
991.7	85.915	42.299
991.75	80.044	39.404
991.8	81.294	32.052
991.85	84.057	34.108
991.9	81.146	35.605
991.95	75.439	32.069
992.0	72.199	31.049
992.05	69.288	27.381
992.1	68.153	26.872
992.15	68.038	26.839
992.2	66.59	25.852
992.25	66.163	24.52
992.3	65.258	24.52
992.35	63.992	24.98
992.4	61.706	23.056
992.45	60.867	21.214
992.5	88.366	22.151
992.55	113.05	42.891
992.6	99.155	42.924
992.65	84.583	40.999
992.7	81.129	41.855
992.75	78.449	40.391
992.8	78.185	30.062
992.85	82.758	34.157
992.9	81.179	31.592
992.95	75.538	34.157
993.0	71.031	30.556
993.05	69.189	28.286
993.1	66.919	26.444
993.15	66.048	25.918
993.2	65.423	23.516
993.25	64.123	24.52
993.3	63.104	22.184
993.35	62.298	22.628
993.4	59.387	21.74
993.45	57.512	20.227
993.5	68.844	21.197
993.55	108.07	34.552
993.6	105.6	50.16
993.65	88.415	41.542
993.7	81.508	41.887
993.75	81.508	39.881
993.8	77.643	37.052
993.85	79.797	32.134
993.9	81.919	35.588
993.95	79.238	33.138
994.0	74.288	31.065
994.05	70.439	27.793
994.1	68.038	27.875
994.15	66.426	23.549
994.2	65.225	24.47
994.25	64.568	22.661
994.3	63.334	24.536
994.35	62.791	22.184
994.4	61.064	22.579
994.45	58.614	22.628
994.5	57.216	20.243
994.55	84.468	22.595
994.6	109.85	44.848
994.65	96.228	44.996
994.7	82.05	41.378
994.75	78.35	43.269
994.8	77.199	38.45
994.85	75.258	29.931
994.9	79.435	32.134
994.95	79.863	30.161
995.0	75.669	32.496
995.05	71.163	31.658
995.1	67.725	29.256
995.15	66.13	26.872
995.2	65.291	27.316
995.25	64.535	23.582
995.3	63.86	24.076
995.35	63.646	24.026
995.4	61.607	23.352
995.45	59.897	22.086
995.5	59.107	20.26
995.55	78.613	21.099
995.6	107.92	41.41
995.65	98.563	44.239
995.7	82.445	42.94
995.75	76.047	39.864
995.8	73.695	38.483
995.85	73.284	29.996
995.9	78.547	33.598
995.95	78.383	32.644
996.0	74.205	31.559
996.05	68.909	29.256
996.1	66.031	27.842
996.15	64.699	24.947
996.2	63.844	22.118
996.25	62.89	23.632
996.3	62.1	24.043
996.35	61.903	24.503
996.4	60.867	24.947
996.45	59.009	26.888
996.5	58.252	19.783
996.55	82.544	23.056
996.6	112.43	46.312
996.65	102.1	48.762
996.7	85.175	41.378
996.75	79.748	42.825
996.8	79.962	43.351
996.85	76.656	34.93
996.9	80.356	32.661
996.95	81.837	33.138
997.0	77.774	35.523
997.05	72.33	32.677
997.1	69.222	28.779
997.15	66.114	27.365
997.2	64.716	27.743
997.25	63.795	24.553
997.3	64.206	23.566
997.35	63.515	24.059
997.4	62.133	24.256
997.45	60.719	21.707
997.5	60.752	20.26
997.55	95.767	21.658
997.6	112.89	49.173
997.65	96.622	43.993
997.7	82.675	40.901
997.75	79.764	45.226
997.8	76.393	37.94
997.85	77.774	28.204
997.9	83.251	35.095
997.95	82.231	34.667
998.0	76.771	31.575
998.05	71.936	31.164
998.1	69.304	29.223
998.15	67.511	26.921
998.2	66.87	24.47
998.25	66.179	26.427
998.3	65.423	24.092
998.35	62.857	22.184
998.4	62.857	24.273
998.45	92.971	24.026
998.5	114.68	47.825
998.55	100.68	43.894
998.6	85.866	44.371
998.65	81.771	41.082
998.7	79.962	40.424
998.75	79.863	29.996
998.8	85.175	35.983
998.85	84.205	35.062
998.9	79.09	31.608
998.95	74.107	31.115
999.0	70.044	28.73
999.05	69.057	26.855
999.1	68.449	24.997
999.15	67.84	25.474
999.2	66.344	24.454
999.25	64.502	23.105
999.3	65.834	24.997
999.35	104.19	25.951
999.4	116.49	52.726
999.45	99.336	47.841
999.5	87.708	42.512
999.55	87.577	47.71
999.6	84.254	38.516
999.65	83.3	37.694
999.7	86.836	34.996
999.75	85.093	35.983
999.8	80.751	32.069
999.85	76.113	34.092
999.9	73.712	28.746
999.95	72.281	26.904
1000.0	71.59	28.237
1000.1	71.015	26.872
1000.1	69.584	24.503
1000.2	67.561	24.536
1000.2	65.998	25.424
1000.3	91.59	25.029
1000.3	119.35	47.792
1000.4	106.93	45.44
1000.4	90.685	48.17
1000.5	88.514	47.726
1000.5	86.014	40.062
1000.6	83.054	37.529
1000.6	86.146	34.503
1000.7	86.869	35.901
1000.7	81.919	33.138
1000.8	77.034	33.532
1000.8	73.531	31.575
1000.9	72.281	27.332
1000.9	71.393	28.714
1001.0	71.475	26.872
1001.0	70.275	25.868
1001.1	69.288	24.964
1001.1	67.15	25.013
1001.2	66.13	24.026
1001.2	88.251	23.977
1001.3	117.9	46.345
1001.3	105.87	47.364
1001.4	89.945	44.979
1001.4	85.899	46.131
1001.5	82.05	40.078
1001.5	82.462	33.598
1001.6	87.412	36.065
1001.6	86.524	34.569
1001.7	80.356	36.197
1001.7	75.702	30.523
1001.8	72.495	28.138
1001.8	71.508	26.789
1001.9	69.666	26.822
1001.9	69.847	26.395
1002.0	68.794	24.964
1002.0	66.804	23.977
1002.1	64.864	23.089
1002.1	81.031	24.997
1002.2	117.36	39.568
1002.2	111.03	49.601
1002.3	94.27	44.009
1002.3	89.649	46.377
1002.4	90.751	43.483
1002.4	84.698	39.141
1002.5	86.392	32.661
1002.5	88.596	38.121
1002.6	84.633	34.092
1002.6	79.057	32.595
1002.7	75.538	32.118
1002.7	72.89	27.25
1002.8	71.196	26.74
1002.8	70.127	26.773
1002.9	70.143	25.408
1002.9	68.613	24.536
1003.0	67.824	24.52
1003.0	65.275	23.072
1003.1	63.416	23.599
1003.1	67.742	22.135
1003.2	110.08	33.138
1003.2	115.6	50.555
1003.3	96.869	43.483
1003.3	87.807	43.483
1003.4	88.021	42.496
1003.4	83.35	38.779
1003.5	83.991	32.694
1003.5	86.836	35.177
1003.6	84.254	34.108
1003.6	79.238	31.608
1003.7	73.843	32.167
1003.7	71.409	29.158
1003.8	70.143	25.77
1003.8	70.028	26.773
1003.9	69.008	26.345
1003.9	68.482	24.52
1004.0	67.676	24.52
1004.0	66.804	24.437
1004.1	64.387	23.089
1004.1	62.923	23.566
1004.2	74.238	20.26
1004.2	111.79	37.513
1004.3	109.02	47.331
1004.3	90.323	43.466
1004.4	82.741	44.963
1004.4	80.587	38.878
1004.5	78.597	35.128
1004.5	83.366	32.661
1004.6	84.337	33.105
1004.6	79.551	31.575
1004.7	74.304	31.131
1004.7	70.686	29.684
1004.8	69.403	26.74
1004.8	67.906	26.773
1004.9	67.676	24.553
1004.9	66.311	24.043
1005.0	66.278	22.645
1005.0	65.604	24.931
1005.1	63.449	23.566
1005.1	60.982	24.536
1005.2	61.295	20.77
1005.2	101.87	25.408
1005.3	114.52	51.657
1005.3	97.856	44.026
1005.4	84.698	46.805
1005.4	84.386	44.075
1005.5	80.899	38.598
1005.5	79.912	29.75
1005.6	83.054	37.052
1005.6	82.396	32.069
1005.7	77.232	32.118
1005.7	73.498	32.085
1005.8	70.159	29.585
1005.8	68.515	26.329
1005.9	67.988	26.378
1005.9	67.265	25.013
1006.0	66.706	24.553
1006.0	65.867	24.437
1006.1	63.531	22.628
1006.1	61.426	22.628
1006.2	61.278	21.197
1006.2	97.889	24.47
1006.3	112.21	52.2
1006.3	96.359	44.486
1006.4	82.758	44.947
1006.4	81.541	43.22
1006.5	77.791	41.016
1006.5	78.449	30.161
1006.6	82.05	35.638
1006.6	81.146	31.608
1006.7	76.426	30.654
1006.7	72.1	31.559
1006.8	68.942	26.756
1006.8	67.627	26.789
1006.9	66.64	25.424
1006.9	65.702	26.427
1007.0	65.669	26.427
1007.0	64.88	24.898
1007.1	63.252	24.043
1007.1	61.295	22.645
1007.2	60.818	21.724
1007.2	91.474	23.023
1007.3	110.22	52.644
1007.3	95.668	44.453
1007.4	81.277	42.052
1007.4	77.676	39.157
1007.5	73.893	39.601
1007.5	77.215	29.289
1007.6	81.721	34.092
1007.6	80.455	32.579
1007.7	74.551	32.102
1007.7	70.554	30.046
1007.8	67.972	28.631
1007.8	67.232	25.358
1007.9	65.817	25.868
1007.9	65.801	24.026
1008.0	64.929	24.98
1008.0	63.087	23.977
1008.1	60.966	23.122
1008.1	61.936	22.661
1008.2	99.139	26.839
1008.2	111.08	54.913
1008.3	95.076	44.979
1008.3	83.679	41.065
1008.4	84.139	46.377
1008.4	80.439	40.769
1008.5	80.093	34.125
1008.5	83.383	36.641
1008.6	82.067	34.618
1008.6	77.774	34.569
1008.7	74.699	30.589
1008.7	70.587	28.648
1008.8	68.515	28.154
1008.8	67.939	25.326
1008.9	67.972	26.395
1008.9	66.344	25.506
1009.0	64.617	25.013
1009.0	62.216	23.993
1009.1	65.669	24.026
1009.1	103.5	31.707
1009.2	109.68	51.723
1009.2	93.053	45.802
1009.3	83.876	47.298
1009.3	84.337	43.516
1009.4	79.205	42.529
1009.4	81.08	30.737
1009.5	84.221	38.105
1009.5	81.606	33.171
1009.6	76.82	34.108
1009.6	72.561	30.572
1009.7	69.534	29.141
1009.7	68.252	27.299
1009.8	68.071	24.881
1009.8	67.215	25.835
1009.9	65.62	24.487
1009.9	62.725	24.536
1010.0	63.022	24.536
1010.0	86.162	23.056
1010.1	111.77	50.144
1010.1	100.09	47.858
1010.2	85.948	45.423
1010.2	82.807	46.706
1010.3	79.353	40.522
1010.3	80.422	31.674
1010.4	84.764	36.164
1010.4	83.646	32.628
1010.5	78.317	34.075
1010.5	73.416	31.674
1010.6	70.488	30.506
1010.6	68.959	28.204
1010.7	68.416	26.395
1010.7	67.873	26.839
1010.8	66.426	24.372
1010.8	64.469	25.786
1010.9	64.65	23.96
1010.9	96.145	26.444
1011.0	114.98	51.723
1011.0	100.85	46.673
1011.1	89.534	43.433
1011.1	89.336	48.335
1011.2	85.159	42.545
1011.2	82.873	38.499
1011.3	85.915	36.657
1011.3	85.258	35.144
1011.4	80.225	33.664
1011.4	75.603	33.516
1011.5	72.117	30.144
1011.5	71.245	28.335
1011.6	70.768	28.27
1011.6	70.291	26.806
1011.7	69.403	26.773
1011.7	67.61	25.342
1011.8	65.489	26.724
1011.8	66.377	24.289
1011.9	99.204	27.76
1011.9	114.11	51.229
1012.0	98.201	45.933
1012.0	87.823	46.18
1012.1	87.132	45.407
1012.1	81.919	42.48
1012.2	82.166	34.157
1012.2	86.179	36.559
1012.3	84.353	34.7
1012.3	79.172	33.171
1012.4	75.57	33.631
1012.4	73.597	30.029
1012.5	72.478	29.24
1012.5	71.771	27.842
1012.6	71.475	26.839
1012.6	70.324	26.839
1012.7	68.054	26.872
1012.7	66.196	25.802
1012.8	69.929	26.263
1012.8	106.19	30.901
1012.9	110.09	50.111
1012.9	93.662	43.483
1013.0	84.682	44.486
1013.0	84.402	42.858
1013.1	79.912	37.562
1013.1	84.238	33.204
1013.2	86.113	35.654
1013.2	82.56	35.539
1013.3	76.623	31.608
1013.3	73.186	29.766
1013.4	70.998	29.717
1013.4	69.715	26.312
1013.5	68.515	26.362
1013.5	68.186	25.441
1013.6	67.117	26.329
1013.6	65.489	24.47
1013.7	63.449	23.171
1013.7	61.755	22.678
1013.8	81.952	23.928
1013.8	114.55	41.871
1013.9	106.13	44.42
1013.9	91.261	45.9
1014.0	88.218	46.361
1014.0	88.646	41.378
1014.1	82.511	37.628
1014.1	84.879	33.664
1014.2	85.258	37.184
1014.2	81.524	34.059
1014.3	76.804	31.641
1014.3	73.317	31.148
1014.4	71.064	28.779
1014.4	69.057	26.839
1014.5	68.367	26.872
1014.5	67.215	24.569
1014.6	67.133	23.977
1014.6	65.735	24.437
1014.7	63.778	23.335
1014.7	61.689	22.069
1014.8	64.6	22.53
1014.8	103.05	30.556
1014.9	110.91	50.144
1014.9	93.514	40.983
1015.0	84.238	42.463
1015.0	84.386	42.891
1015.1	79.501	37.167
1015.1	81.475	31.181
1015.2	84.715	37.677
1015.2	81.837	36.065
1015.3	76.787	33.138
1015.3	72.084	27.858
1015.4	69.699	29.733
1015.4	68.498	25.918
1015.5	67.446	27.316
1015.5	67.15	25.474
1015.6	66.574	25.835
1015.6	64.929	23.483
1015.7	63.268	24.454
1015.7	61.706	21.658
1015.8	68.811	20.572
1015.8	107.44	30.556
1015.9	108.64	46.246
1015.9	91.54	41.443
1016.0	83.185	42.43
1016.0	83.547	39.947
1016.1	78.695	36.592
1016.1	81.245	32.694
1016.2	83.169	35.654
1016.2	79.781	32.019
1016.3	74.501	29.635
1016.3	70.603	27.825
1016.4	68.005	26.904
1016.4	67.265	26.329
