237.73	95.093	59.913	95.685
237.78	94.731	69.913	96.359
237.83	88.251	70.439	96.244
237.88	84.616	63.252	95.931
237.93	82.182	60.423	95.06
237.98	80.044	56.525	95.405
238.03	77.873	54.486	95.783
238.08	75.389	53.121	95.997
238.13	72.314	51.032	96.376
238.18	71.426	48.351	95.866
238.23	83.416	45.802	95.438
238.28	126.51	47.348	95.142
238.33	125.17	86.096	95.915
238.38	109.55	89.501	97.017
238.43	104.14	80.044	97.231
238.48	95.455	75.784	97.066
238.53	93.793	76.771	96.968
238.58	97.181	63.005	96.03
238.63	95.076	74.649	96.112
238.68	88.596	69.863	97.231
238.73	85.077	64.699	96.951
238.78	80.883	60.406	97.181
238.83	79.929	59.814	97.001
238.88	78.564	55.045	96.754
238.93	76.919	54.14	95.948
238.98	74.501	53.153	96.228
239.03	72.626	49.239	97.198
239.08	89.04	47.808	96.853
239.13	126.79	51.032	97.083
239.18	121.6	98.925	96.82
239.23	107.49	86.376	96.639
239.28	102.67	80.8	95.899
239.33	93.793	77.232	96.853
239.38	94.418	73.005	96.902
239.43	96.853	64.6	97.527
239.48	92.28	69.057	97.132
239.53	87.363	65.719	96.737
239.58	84.008	63.992	96.655
239.63	82.05	57.857	95.635
239.68	79.962	56.393	96.935
239.73	77.544	55.028	96.951
239.78	75.143	53.63	97.181
239.83	72.281	50.736	97.132
239.88	74.09	49.749	96.968
239.93	105.7	47.874	96.376
239.98	133.07	66.179	96.343
240.03	118.23	100.26	96.524
240.08	107.92	83.251	99.122
240.13	101.79	82.56	99.007
240.18	94.402	80.307	98.678
240.23	97.379	70.258	98.579
240.28	98.431	68.021	98.218
240.33	93.136	69.337	97.708
240.38	87.725	65.719	98.744
240.43	84.419	62.183	99.04
240.48	81.195	59.403	98.958
240.53	80.291	56.492	98.563
240.58	78.301	54.831	98.349
240.63	77.166	52.528	98.366
240.68	74.765	51.147	98.3
240.73	72.281	50.325	98.826
240.78	77.922	46.427	99.237
240.83	122.13	45.506	98.76
240.88	129.93	79.764	98.168
240.93	113.33	91.129	97.56
240.98	107.41	81.31	97.987
241.03	98.76	78.268	98.3
241.08	94.534	73.416	98.826
241.13	97.856	64.025	98.875
241.18	96.935	69.074	98.596
241.23	91.195	65.571	97.477
241.28	86.984	64.222	98.102
241.33	83.596	61.788	98.481
241.38	81.212	57.512	98.662
241.43	78.728	54.963	98.892
241.48	78.103	51.147	98.333
241.53	76.442	53.598	98.119
241.58	74.436	50.029	97.28
241.63	72.594	45.374	97.971
241.68	82.149	45.341	98.448
241.73	125.68	45.473	98.843
241.78	125.65	79.057	99.352
241.83	109.73	90.652	98.793
241.88	104.48	74.353	98.596
241.93	96.145	73.975	98.333
241.98	95.126	68.729	99.007
242.03	98.481	62.758	99.237
242.08	94.895	67.61	99.714
242.13	88.843	67.429	98.958
242.18	85.866	59.979	98.843
242.23	83.777	59.354	98.382
242.28	81.524	54.568	98.875
242.33	79.353	53.219	99.04
242.38	76.919	52.693	99.714
242.43	75.093	49.173	99.533
242.48	73.021	47.825	98.81
242.53	80.192	45.9	98.464
242.58	123.94	45.292	98.514
242.63	129.86	82.643	99.056
242.68	112.46	89.928	99.336
242.73	106.51	75.949	99.632
242.78	98.53	74.37	99.023
242.83	96.03	73.926	98.777
242.88	99.632	62.742	98.218
242.93	96.721	67.66	99.27
242.98	91.047	67.133	99.385
243.03	86.507	63.318	99.681
243.08	84.024	60.818	99.172
243.13	83.152	57.265	98.859
243.18	81.113	54.091	98.711
243.23	79.435	53.071	98.3
243.28	76.722	51.196	99.303
243.33	74.534	47.315	99.632
243.38	72.034	48.269	99.731
243.43	73.712	45.736	99.172
243.48	115.72	44.354	98.563
243.53	133.87	67.594	98.612
243.58	116.7	93.612	98.727
243.63	108.6	78.202	99.27
243.68	101.23	78.087	99.764
243.73	95.767	72.067	99.073
243.78	99.007	67.528	99.122
243.83	99.122	72.446	98.07
243.88	93.3	69.978	99.254
243.93	88.399	65.735	99.385
243.98	85.11	61.837	99.5
244.03	82.494	57.989	99.172
244.08	80.932	57.43	98.81
244.13	79.32	54.403	98.662
244.18	77.791	52.232	98.135
244.23	75.159	51.18	99.188
244.28	72.988	48.746	99.418
244.33	70.784	45.489	99.846
244.38	94.122	43.549	98.958
244.43	131.92	50.209	99.5
244.48	122.26	94.385	99.122
244.53	108.73	86.705	99.023
244.58	104.6	77.495	99.764
244.63	94.895	74.32	99.928
244.68	96.228	72.215	100.01
244.73	98.908	68.153	99.5
244.78	94.945	71.87	99.451
244.83	89.813	63.712	98.892
244.88	86.771	64.189	98.826
244.93	83.892	58.926	99.468
244.98	81.968	57.528	99.912
245.03	79.583	55.127	100.09
245.08	77.676	54.025	99.616
245.13	76.459	52.496	99.5
245.18	74.436	50.325	99.089
245.23	73.794	48.795	98.81
245.28	97.971	47.298	99.435
245.33	131.01	53.68	100.11
245.38	119.15	95.981	99.846
245.43	106.47	84.254	99.303
245.48	101.62	78.235	99.155
245.53	94.205	73.482	98.629
245.58	96.145	65.439	99.418
245.63	97.922	70.916	99.287
245.68	91.738	68.893	100.04
245.73	87.461	68.186	99.698
245.78	84.517	63.679	99.04
245.83	82.412	59.897	98.81
245.88	80.636	56.476	98.777
245.93	78.778	53.137	99.599
245.98	76.656	51.788	99.27
246.03	73.843	50.275	99.764
246.08	72.511	47.792	99.435
246.13	75.521	47.233	99.172
246.18	119.35	45.44	98.629
246.23	132.39	78.695	98.727
246.28	114.58	94.813	99.945
246.33	107.43	80.307	99.961
246.38	100.21	77.38	100.04
246.43	95.356	77.758	99.418
246.48	99.139	66.13	99.27
246.53	98.382	69.518	98.777
246.58	92.527	71.689	99.32
246.63	87.757	63.696	99.961
246.68	84.369	61.689	100.26
246.73	82.396	58.992	99.879
246.78	80.356	56.969	99.303
246.83	79.222	54.995	98.645
246.88	78.12	54.519	99.221
246.93	75.291	52.66	99.254
246.98	72.577	48.844	100.08
247.03	71.771	46.279	100.26
247.08	107.59	45.9	99.731
247.13	133.59	57.314	98.448
247.18	118.84	97.987	97.477
247.23	108.32	82.856	98.645
247.28	103.02	79.699	98.563
247.33	94.402	76.459	99.089
247.38	97.033	66.179	98.793
247.43	98.908	69.518	98.415
247.48	94.369	69.929	98.102
247.53	89.616	66.656	98.053
247.58	85.011	62.512	98.941
247.63	82.544	58.384	99.139
247.68	81.146	56.361	98.678
247.73	79.452	55.127	98.612
247.78	78.465	53.565	97.626
247.83	75.653	51.262	98.859
247.88	73.63	48.762	98.448
247.93	71.163	48.779	99.303
247.98	101.93	45.539	98.958
248.03	131.74	61.328	99.55
248.08	118.25	92.395	99.402
248.13	106.16	81.557	99.254
248.18	100.34	75.422	100.24
248.23	93.744	75.982	100.19
248.28	95.899	65.11	100.17
248.33	98.135	64.288	99.879
248.38	92.889	72.922	99.303
248.43	88.498	65.143	99.533
248.48	84.846	61.656	98.958
248.53	82.018	57.528	99.994
248.58	80.291	55.818	100.17
248.63	77.626	53.153	100.42
248.68	76.13	50.621	100.08
248.73	74.172	51.328	99.385
248.78	81.853	48.285	99.352
248.83	124.24	48.828	99.583
248.88	127.43	81.162	100.01
248.93	111.11	89.55	100.22
248.98	104.94	77.873	99.879
249.03	96.458	77.347	99.796
249.08	94.731	74.781	98.727
249.13	98.563	63.038	99.122
249.18	95.57	66.656	99.698
249.23	89.567	63.268	99.895
249.28	85.027	61.229	100.29
249.33	82.807	60.472	99.583
249.38	81.146	57.035	99.632
249.43	79.518	56.509	98.448
249.48	77.396	52.611	99.336
249.53	75.784	51.114	99.566
249.58	72.922	50.061	99.961
249.63	70.291	47.578	100.17
249.68	70.932	47.233	99.451
249.73	110.52	43.532	99.254
249.78	134.04	61.821	99.336
249.83	117.2	98.448	99.846
249.88	108.23	84.172	100.31
249.93	103.63	82.741	100.78
249.98	95.603	77.856	100.17
250.03	97.724	70.044	100.06
250.08	99.155	68.515	99.056
250.13	93.925	73.219	99.912
250.18	88.448	66.706	100.27
250.23	85.027	64.239	100.52
250.28	81.837	62.133	100.62
250.33	80.8	59.962	99.928
250.38	79.682	57.018	100.08
250.43	77.741	53.68	98.974
250.48	75.077	51.657	100.09
250.53	73.021	50.785	100.29
250.58	70.11	49.058	100.62
250.63	81.179	48.236	100.37
250.68	124.57	45.752	97.922
250.73	125.52	84.337	97.675
250.78	110.13	93.053	97.313
250.83	104.71	81.804	98.086
250.88	95.537	80.652	98.218
250.93	93.3	76.327	98.678
250.98	98.234	64.732	98.135
251.03	95.931	75.932	97.839
251.08	90.34	69.452	97.149
251.13	85.603	65.505	98.037
251.18	83.251	64.255	98.102
251.23	80.916	58.943	98.579
251.28	79.518	55.9	98.53
251.33	78.103	53.203	97.905
251.38	76.393	55.078	97.839
251.43	73.235	52.15	97.297
251.48	72.692	50.177	98.218
251.53	107.67	48.302	98.497
251.58	127.21	62.528	98.645
251.63	112.61	98.596	99.139
251.68	102.99	81.59	98.3
251.73	96.392	78.465	98.645
251.78	91.524	76.426	98.185
251.83	95.29	62.841	98.908
251.88	94.928	70.949	99.484
251.93	88.53	68.515	99.731
251.98	84.402	66.722	99.533
252.03	81.853	59.453	98.974
252.08	79.731	55.949	98.76
252.13	78.399	53.943	98.497
252.18	76.261	53.186	98.793
252.23	74.995	52.693	99.27
252.28	71.376	49.206	99.764
252.33	69.699	48.367	99.336
252.38	81.343	45.917	99.303
252.43	124.55	48.335	98.201
252.48	124.09	86.557	98.547
252.53	108.84	87.823	98.843
252.58	104.43	81.952	99.237
252.63	95.553	78.169	99.451
252.68	93.168	77.116	98.958
252.73	96.688	64.271	98.875
252.78	94.139	74.929	98.185
252.83	88.958	67.544	98.234
252.88	84.32	67.084	98.941
252.93	81.59	60.785	99.27
252.98	78.893	58.943	99.336
253.03	76.968	56.097	98.991
253.08	75.866	54.009	98.563
253.13	74.238	50.193	98.629
253.18	72.396	49.815	98.152
253.23	69.88	48.351	98.925
253.28	67.281	46.295	99.221
253.33	90.405	45.506	99.237
253.38	126.67	54.502	96.359
253.43	116.33	90.932	95.224
253.48	104.35	85.488	95.257
253.53	100.14	76.705	95.866
253.58	91.195	78.054	96.178
253.63	90.997	68.054	96.589
253.68	93.991	62.577	96.425
253.73	90.521	74.041	95.931
253.78	86.047	64.255	96.014
253.83	82.379	59.469	95.208
253.88	79.468	61.722	96.343
253.93	77.544	56.41	96.425
253.98	75.735	56.541	96.606
254.03	74.271	54.601	96.162
254.08	72.018	52.545	95.685
254.13	70.044	50.571	95.52
254.18	69.436	47.858	96.08
254.23	100.34	46.427	95.981
254.28	123.66	62.166	96.425
254.33	109.15	96.03	95.964
254.38	99.435	80.768	95.471
254.43	94.188	77.807	95.504
254.48	88.728	73.778	94.599
254.53	91.82	62.956	95.8
254.58	92.445	66.87	95.783
254.63	86.721	71.475	95.899
254.68	81.623	67.89	95.899
254.73	78.843	62.347	95.487
254.78	77.659	59.272	95.109
254.83	76.047	54.65	95.274
254.88	73.959	55.933	95.307
254.93	71.689	51.624	95.833
254.98	68.761	52.2	96.211
255.03	68.498	47.414	95.816
255.08	101.98	47.759	95.52
255.13	125.83	64.107	94.616
255.18	112.49	97.001	94.369
255.23	102.94	84.764	94.616
255.28	97.823	79.189	95.076
255.33	89.55	81.82	95.224
255.38	92.445	69.584	94.862
255.43	94.221	72.528	94.402
255.48	89.501	69.88	94.303
255.53	84.534	67.873	94.155
255.58	80.85	64.485	94.978
255.63	78.58	58.877	95.126
255.68	76.014	59.189	95.257
255.73	74.403	57.528	94.846
255.78	72.791	52.183	94.566
255.83	71.508	52.726	94.04
255.88	68.811	50.16	94.517
255.93	68.597	48.746	94.862
255.98	104.32	45.374	95.372
256.03	125.08	69.09	93.941
256.08	111.34	104.07	93.563
256.13	103.43	88.876	93.547
256.18	99.352	79.814	92.494
256.23	91.376	87.215	93.218
256.28	93.563	69.419	93.629
256.33	93.415	70.554	93.695
256.38	88.596	69.567	94.007
256.43	84.468	68.136	93.711
256.48	81.458	63.646	93.333
256.53	79.172	62.512	92.889
256.58	76.82	58.696	93.185
256.63	75.324	55.505	93.843
256.68	73.728	54.93	93.744
256.73	70.982	52.693	94.073
256.78	68.942	52.002	93.711
256.83	67.429	48.861	93.514
256.88	84.32	45.358	93.119
256.93	122.76	49.667	93.761
256.98	117.39	94.073	93.826
257.03	103.27	87.248	94.468
257.08	99.517	85.077	94.451
257.13	90.455	81.129	94.501
257.18	91.639	78.778	93.925
257.23	95.553	66.59	93.843
257.28	92.297	74.32	93.432
257.33	86.804	67.215	93.629
257.38	82.741	65.702	93.876
257.43	79.863	61.788	94.418
257.48	78.284	59.305	94.945
257.53	76.376	56.805	94.205
257.58	74.913	54.815	93.941
257.63	73.07	52.66	93.629
257.68	71.179	51.114	93.612
257.73	82.659	50.308	94.106
257.78	121.54	48.17	93.925
257.83	119.4	84.813	94.797
257.88	105.82	92.017	94.682
257.93	101.67	82.198	93.991
257.98	93.349	79.847	93.81
258.03	92.856	78.893	93.596
258.08	95.866	66.081	94.303
258.13	92.165	72.758	94.484
258.18	86.639	69.057	94.682
258.23	82.675	64.304	94.632
258.28	81.097	62.183	94.303
258.33	78.958	60.439	93.991
258.38	77.215	57.874	93.366
258.43	75.653	55.505	94.566
258.48	73.103	54.403	94.731
258.53	70.834	54.239	94.978
258.58	69.041	48.631	94.912
258.63	85.126	47.348	93.991
258.68	125.59	48.696	93.843
258.73	121.39	97.494	95.01
258.78	108.25	95.685	95.455
258.83	105.11	77.396	95.915
258.88	95.027	85.619	96.392
258.93	93.925	80.62	95.718
258.98	97.395	70.061	95.767
259.03	94.385	75.225	94.682
259.08	89.205	69.929	94.698
259.13	84.781	68.893	95.866
259.18	82.034	62.298	95.668
259.23	79.287	61.377	96.178
259.28	78.054	57.857	95.849
259.33	76.639	57.528	95.093
259.38	75.784	55.045	95.027
259.43	72.495	54.124	95.537
259.48	70.932	53.088	95.734
259.53	86.392	50.259	95.948
259.58	123.89	50.538	95.767
259.63	118.63	91.014	95.438
259.68	106.54	88.975	94.961
259.73	102.56	86.228	94.895
259.78	93.234	82.248	95.668
259.83	93.497	77.396	96.408
259.88	96.803	68.581	96.096
259.93	92.988	77.643	95.356
259.98	89.254	69.929	95.093
260.03	85.422	66.229	94.846
260.08	82.494	62.643	95.718
260.13	81.146	60.703	95.685
260.18	78.169	59.946	95.8
260.23	75.883	57.545	95.356
260.28	74.337	55.456	95.471
260.33	75.357	51.755	94.83
260.38	110.62	50.719	94.682
260.43	125.91	71.048	95.603
260.48	111.54	101.13	95.997
260.53	103.94	84.961	97.757
260.58	97.346	84.863	97.428
260.63	92.988	79.287	97.017
260.68	96.737	67.002	96.54
260.73	95.816	71.524	96.968
260.78	90.093	72.594	97.428
260.83	85.373	66.278	97.428
260.88	81.837	66.097	98.037
260.93	80.225	61.673	97.379
260.98	79.189	57.939	97.132
261.03	77.347	57.035	96.787
261.08	75.817	53.548	96.556
261.13	72.84	54.93	97.527
261.18	70.357	51.723	97.741
261.23	70.653	50.308	97.889
261.28	108.89	47.742	97.609
261.33	128.12	63.762	98.431
261.38	114.85	100.34	97.774
261.43	108.23	84.764	98.629
261.48	103.17	84.616	98.612
261.53	94.534	82.791	98.843
261.58	95.668	73.646	99.204
261.63	97.116	74.37	98.662
261.68	92.05	69.419	98.07
261.73	87.922	69.041	97.806
261.78	84.402	64.929	98.185
261.83	81.491	62.841	98.777
261.88	78.876	58.828	99.451
261.93	77.56	57.347	98.908
261.98	75.817	56.492	98.07
262.03	74.616	55.094	97.609
262.08	72.495	53.137	98.3
262.13	71.245	48.203	98.645
262.18	85.455	47.808	98.974
262.23	122.07	48.384	97.297
262.28	117.59	89.435	96.441
262.33	106.41	89.599	96.77
262.38	103.53	82.741	96.228
262.43	94.139	82.346	96.26
262.48	93.876	74.847	96.968
262.53	96.836	67.15	97.428
262.58	93.07	70.735	97.231
262.63	88.185	69.469	96.869
262.68	84.304	66.031	96.507
262.73	81.837	58.976	95.8
262.78	79.6	60.735	96.918
262.83	77.906	55.505	96.737
262.88	76.162	56.92	97.198
262.93	73.843	54.93	97.445
262.98	71.59	50.736	96.639
263.03	72.001	48.4	96.524
263.08	106.62	46.394	96.326
263.13	125.01	59.732	96.376
263.18	112.0	91.096	97.346
263.23	104.73	78.926	98.102
263.28	99.599	81.705	98.119
263.33	92.412	81.277	97.609
263.38	95.307	66.525	97.264
263.43	95.948	71.426	96.787
263.48	90.767	69.354	97.527
263.53	85.685	66.722	97.806
263.58	82.955	61.081	98.053
263.63	79.616	58.91	97.593
263.68	78.662	56.87	97.445
263.73	77.363	57.018	97.658
263.78	76.146	54.387	96.902
263.83	72.922	51.311	97.609
263.88	71.327	51.673	97.724
263.93	69.567	47.742	98.152
263.98	104.98	46.427	97.839
264.03	125.01	66.738	97.461
264.08	112.43	87.445	95.685
264.13	106.28	81.195	96.639
264.18	100.57	83.235	97.297
264.23	92.774	78.876	97.494
264.28	94.731	66.097	97.527
264.33	95.52	69.518	97.149
264.38	90.685	70.505	96.935
264.43	86.853	66.722	96.376
264.48	83.218	63.663	97.116
264.53	80.702	58.844	96.951
264.58	78.202	58.712	97.494
264.63	76.278	57.002	97.839
264.68	75.274	54.88	97.231
264.73	73.087	53.499	96.688
264.78	71.673	50.555	96.376
264.83	77.462	49.321	96.655
264.88	114.65	47.775	97.116
264.93	119.78	83.119	96.885
264.98	106.65	91.59	96.918
265.03	102.02	78.103	96.195
265.08	93.728	83.169	95.701
265.13	92.494	76.656	95.734
265.18	96.425	64.222	96.343
265.23	93.481	74.518	96.458
265.28	87.922	70.044	96.655
265.33	83.514	67.561	96.885
265.38	81.277	62.709	96.145
265.43	79.912	60.456	96.392
265.48	78.597	59.337	95.422
265.53	76.245	56.163	95.915
265.58	73.547	54.88	96.704
265.63	71.574	52.183	96.573
265.68	88.35	50.588	96.787
265.73	123.97	52.561	96.228
265.78	119.2	92.593	95.931
265.83	108.96	88.251	95.997
265.88	105.54	85.142	96.885
265.93	95.635	81.129	96.77
265.98	94.237	76.755	97.181
266.03	96.885	68.663	97.264
266.08	94.024	73.383	96.721
266.13	88.975	72.281	96.688
266.18	85.702	64.173	96.195
266.23	82.873	60.933	96.787
266.28	80.965	60.916	96.688
266.33	77.972	59.847	97.379
266.38	77.149	57.923	97.395
266.43	75.357	56.065	96.787
266.48	73.136	55.966	96.408
266.53	71.853	51.065	96.244
266.58	82.758	48.746	96.408
266.63	123.07	50.292	96.737
266.68	123.12	89.451	97.198
266.73	109.93	96.211	97.329
266.78	108.17	87.116	96.869
266.83	99.402	85.307	96.869
266.88	96.507	81.705	96.244
266.93	99.221	68.942	96.112
266.98	96.573	77.856	96.984
267.03	92.132	72.1	97.395
267.08	87.017	67.988	97.445
267.13	84.83	61.656	96.737
267.18	83.185	64.173	96.655
267.23	82.001	61.36	95.882
267.28	79.879	58.893	96.721
267.33	77.741	56.953	97.428
267.38	75.11	55.538	97.099
267.43	72.265	53.236	97.198
267.48	81.968	51.18	96.853
267.53	120.77	51.657	96.737
267.58	123.84	80.504	96.458
267.63	111.01	94.484	96.902
267.68	106.89	78.843	97.28
267.73	97.198	83.564	97.51
267.78	95.553	77.347	98.037
267.83	99.369	67.199	97.724
267.88	96.408	72.429	97.198
267.93	91.178	71.294	96.77
267.98	87.774	65.192	97.149
268.03	84.912	65.291	97.329
268.08	82.544	61.245	97.066
268.13	80.324	57.841	97.691
268.18	77.972	56.936	97.823
268.23	76.146	55.604	97.379
268.28	74.534	54.074	97.28
268.33	84.715	52.644	96.737
268.38	124.47	50.604	96.655
268.43	124.37	86.179	97.56
268.48	112.41	92.247	99.435
268.53	109.06	82.116	99.714
268.58	99.188	83.103	99.188
268.63	97.264	79.32	99.139
268.68	100.59	68.202	98.481
268.73	97.51	76.639	98.678
268.78	91.294	66.804	99.583
268.83	87.725	66.771	99.599
268.88	83.876	62.281	99.895
268.93	82.33	61.179	99.27
268.98	81.245	59.337	99.221
269.03	80.011	56.591	98.579
269.08	77.248	52.183	98.958
269.13	74.518	54.469	99.451
269.18	72.051	49.223	99.829
269.23	77.856	50.308	99.78
269.28	119.94	48.285	99.517
269.33	125.49	81.376	100.09
269.38	112.21	88.07	98.892
269.43	108.53	79.929	99.648
269.48	99.369	83.333	100.45
269.53	95.438	75.669	100.27
269.58	97.839	66.936	100.7
269.63	96.359	70.028	100.21
269.68	91.787	68.284	99.796
269.73	87.363	64.518	99.747
269.78	84.649	64.239	99.616
269.83	82.396	62.347	99.681
269.88	80.208	56.969	100.03
269.93	78.301	58.811	100.68
269.98	76.08	56.048	100.93
270.03	73.975	52.742	100.04
270.08	72.577	50.292	99.895
270.13	95.093	50.127	99.599
270.18	126.46	55.44	99.303
270.23	117.69	86.754	100.34
270.28	106.65	83.218	100.08
270.33	101.31	78.564	100.5
270.38	92.576	75.801	100.55
270.43	95.783	66.755	100.16
270.48	97.477	66.623	100.19
270.53	92.231	67.396	99.254
270.58	87.988	64.535	99.336
270.63	84.271	63.696	100.01
270.68	81.294	60.62	100.32
270.73	79.156	52.545	100.44
270.78	77.166	54.042	100.55
270.83	75.406	55.144	100.16
270.88	73.745	48.828	100.06
270.93	72.347	52.578	100.21
270.98	90.751	48.318	99.352
271.03	125.75	51.591	99.648
271.08	119.17	90.076	100.52
271.13	108.63	83.547	99.879
271.18	105.13	80.225	99.895
271.23	95.718	81.837	99.237
271.28	95.389	76.787	99.385
271.33	97.938	65.028	98.514
271.38	94.402	70.505	98.859
271.43	88.81	65.752	99.303
271.48	84.6	63.252	99.352
271.53	81.212	61.196	99.665
271.58	78.745	58.384	99.945
271.63	77.56	55.555	99.599
271.68	75.916	54.338	99.418
271.73	74.6	52.068	98.349
271.78	71.64	47.726	99.139
271.83	69.551	48.384	99.155
271.88	90.389	45.933	99.961
271.93	123.69	49.206	99.813
271.98	116.0	89.55	98.004
272.03	105.29	81.919	97.264
272.08	102.28	80.324	97.066
272.13	93.481	76.195	97.543
272.18	94.632	70.982	97.757
272.23	96.26	64.337	97.872
272.28	91.03	72.495	98.283
272.33	86.442	65.291	98.102
272.38	83.761	62.249	97.609
272.43	81.754	61.344	97.445
272.48	80.208	58.926	97.428
272.53	77.626	54.124	97.461
272.58	74.797	54.979	97.741
272.63	72.495	51.723	98.612
272.68	74.419	47.611	98.514
272.73	110.44	47.249	97.954
272.78	123.2	70.324	97.642
272.83	110.13	92.165	97.264
272.88	104.47	77.708	96.556
272.93	95.537	76.722	97.198
272.98	92.576	75.883	97.494
273.03	95.52	61.903	97.527
273.08	92.839	67.15	97.889
273.13	88.021	68.515	97.675
273.18	84.452	60.867	97.329
273.23	81.212	58.992	97.001
273.28	79.929	57.989	96.392
273.33	78.794	57.134	96.984
273.38	76.179	53.417	97.264
273.43	73.63	51.657	97.428
273.48	71.261	50.16	97.757
273.53	70.949	47.677	98.02
273.58	105.11	45.835	97.658
273.63	126.65	65.225	97.642
273.68	114.3	95.537	97.214
273.73	107.94	82.083	96.277
273.78	103.0	76.787	96.82
273.83	94.27	75.488	97.428
273.88	96.458	67.61	97.28
273.93	95.504	67.002	97.626
273.98	90.718	68.482	97.987
274.03	86.886	62.364	97.79
274.08	83.498	58.466	97.214
274.13	81.36	57.857	97.05
274.18	80.356	53.515	96.408
274.23	77.807	57.528	96.968
274.28	75.538	53.647	97.56
274.33	73.235	51.854	97.856
274.38	70.669	49.239	97.839
274.43	72.676	46.46	97.264
274.48	111.21	47.414	96.704
274.53	124.7	75.587	95.718
274.58	110.72	95.29	96.277
274.63	104.4	80.768	96.31
274.68	96.573	75.603	96.737
274.73	91.886	77.248	96.754
274.78	96.441	62.725	96.343
274.83	95.504	71.097	95.997
274.88	90.372	69.617	96.096
274.93	86.458	63.614	95.455
274.98	82.906	60.291	96.014
275.03	80.8	61.854	96.639
275.08	78.432	54.14	96.902
