145.83	136.6	93.678
145.88	116.87	80.57
145.93	107.66	78.416
145.98	102.41	71.113
146.03	101.33	65.933
146.08	103.53	66.031
146.13	98.514	63.548
146.18	92.724	56.739
146.23	88.695	55.867
146.28	85.899	53.877
146.33	85.537	50.588
146.38	83.81	51.476
146.43	81.738	49.108
146.48	80.274	45.868
146.53	123.12	72.051
146.58	129.12	88.35
146.63	108.37	70.127
146.68	103.02	75.176
146.73	97.247	61.443
146.78	101.31	65.341
146.83	100.96	67.742
146.88	93.876	58.745
146.93	89.188	54.338
146.98	87.445	54.831
147.03	86.244	51.936
147.08	84.846	52.611
147.13	81.886	49.601
147.18	82.889	46.18
147.23	127.25	77.626
147.28	123.32	82.314
147.33	104.43	73.745
147.38	97.658	73.597
147.43	95.438	57.791
147.48	101.39	63.614
147.53	97.872	65.324
147.58	91.507	54.486
147.63	87.988	54.239
147.68	86.573	54.963
147.73	85.899	52.315
147.78	82.61	49.453
147.83	86.162	49.486
147.88	130.58	80.669
147.93	123.0	87.609
147.98	106.41	73.005
148.03	101.39	74.09
148.08	97.033	59.798
148.13	102.0	67.84
148.18	99.945	65.258
148.23	92.576	59.206
148.28	89.632	56.229
148.33	88.366	54.042
148.38	87.067	54.88
148.43	84.402	50.538
148.48	85.175	50.604
148.53	130.72	77.429
148.58	128.86	95.701
148.63	110.82	82.215
148.68	107.08	77.659
148.73	100.98	67.676
148.78	104.52	70.159
148.83	103.07	68.252
148.88	96.228	61.755
148.93	92.313	58.63
148.98	90.422	57.216
149.03	89.451	54.88
149.08	86.952	53.104
149.13	83.744	50.621
149.18	107.35	55.752
149.23	137.74	98.135
149.28	118.99	84.271
149.33	110.49	84.567
149.38	104.78	76.574
149.43	103.27	68.334
149.48	105.72	70.406
149.53	101.16	65.258
149.58	95.109	59.222
149.63	92.708	57.561
149.68	90.751	54.995
149.73	89.057	52.348
149.78	86.606	52.594
149.83	83.547	48.121
149.88	111.19	63.614
149.93	137.99	97.428
149.98	118.12	80.883
150.03	111.85	80.027
150.08	106.67	72.297
150.13	107.18	71.278
150.18	109.85	73.054
150.23	104.04	60.653
150.28	97.28	63.35
150.33	93.464	57.413
150.38	91.507	54.88
150.43	90.455	53.466
150.48	88.267	55.012
150.53	83.712	50.473
150.58	84.287	48.581
150.63	130.67	81.261
150.68	129.5	90.29
150.73	112.97	77.84
150.78	110.54	74.205
150.83	103.02	67.215
150.88	104.58	67.495
150.93	103.83	67.692
150.98	97.922	59.633
151.03	93.284	58.236
151.08	90.044	56.443
151.13	88.415	53.532
151.18	86.919	53.367
151.23	84.287	50.061
151.28	81.541	47.594
151.33	118.27	67.956
151.38	132.08	93.761
151.43	110.85	76.146
151.48	104.3	75.768
151.53	98.316	61.508
151.58	103.76	63.054
151.63	102.64	65.225
151.68	95.833	59.272
151.73	90.849	55.686
151.78	89.534	54.913
151.83	88.843	54.831
151.88	85.948	50.654
151.93	84.402	49.009
151.98	123.79	69.189
152.03	128.53	87.823
152.08	108.73	78.235
152.13	103.12	72.281
152.18	97.132	63.844
152.23	103.1	66.854
152.28	101.8	64.798
152.33	94.583	60.291
152.38	90.849	54.963
152.43	89.715	54.913
152.48	86.623	55.028
152.53	83.679	49.93
152.58	104.2	56.328
152.63	136.98	93.991
152.68	117.46	82.527
152.73	108.28	80.241
152.78	102.9	72.725
152.83	101.08	61.952
152.88	104.78	66.525
